"¿Cuál es su perfil?";"¿Qué medios de comunicación usa en el contexto universitario?";"¿Cómo prefiere la interacción con el profesorado (clases, tutorías...)?";"Valore la importancia de las siguientes características de la interacción con el profesorado (clases, tutorías...). [La rapidez en la respuesta]";"Valore la importancia de las siguientes características de la interacción con el profesorado (clases, tutorías...). [Disponibilidad para resolver dudas]";"Valore la importancia de las siguientes características de la interacción con el profesorado (clases, tutorías...). [Retroalimentación constructiva]";"Valore la importancia de las siguientes características de la interacción con el profesorado (clases, tutorías...). [Empatía y comprensión]";"Valore la importancia de las siguientes características de la interacción con el profesorado (clases, tutorías...). [Uso de ejemplos prácticos]";"Valore la importancia de las siguientes características de la interacción con el profesorado (clases, tutorías...). [Flexibilidad en los horarios de atención]";"Valore la importancia de las siguientes características de la interacción con el profesorado (clases, tutorías...). [Accesibilidad a través de diferentes medios (correo, chat, etc.)]";"Valore la importancia de las siguientes características de la interacción con el profesorado (clases, tutorías...). [Motivación y apoyo continuo]";"Valore la importancia de las siguientes características de la interacción con el profesorado (clases, tutorías...). [Confianza en las respuestas]";"Valore la importancia de las siguientes características de la interacción con el profesorado (clases, tutorías...). [Personalización de las respuestas]";"¿Qué chatbots (programas que simulan una conversación humana para proporcionar información o realizar tareas) conoce y/o usa? [ChatGPT]";"¿Qué chatbots (programas que simulan una conversación humana para proporcionar información o realizar tareas) conoce y/o usa? [Copilot/Bing Chat]";"¿Qué chatbots (programas que simulan una conversación humana para proporcionar información o realizar tareas) conoce y/o usa? [Gemini]";"¿Qué chatbots (programas que simulan una conversación humana para proporcionar información o realizar tareas) conoce y/o usa? [Claude]";"¿Qué chatbots (programas que simulan una conversación humana para proporcionar información o realizar tareas) conoce y/o usa? [NotebookLM]";"Si conoce y/o usa otro chatbot puede indicar el nombre y el uso aquí:";"¿Con que frecuencia utiliza chatbots?";"Relacionado con el aprendizaje en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Preparar ejercicios o ejemplos]";"Relacionado con el aprendizaje en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Generar material de estudio complementario]";"Relacionado con el aprendizaje en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Mejorar la corrección preliminar de ejercicios y dar retroalimentación]";"Relacionado con el aprendizaje en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Ayudar en la resolución de ejercicios como un/a profesor/a particular]";"Relacionado con el aprendizaje en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Asistencia en procedimientos legales, becas y ayudas]";"Relacionado con el aprendizaje en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Comunicación entre profesorado y alumnado]";"Relacionado con el aprendizaje en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Responder a preguntas administrativas relacionadas con una asignatura]";"Relacionado con el aprendizaje en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Resumir material de estudio (a partir de vídeos, de texto, etc.)]";"Relacionado con el aprendizaje en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Responder a preguntas sobre el temario]";"Relacionado con el aprendizaje en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Recordar fechas importantes (deadlines, entregas de trabajos...)]";"Relacionado con el aprendizaje en el contexto universitario, ¿cuáles de la siguientes opciones de uso de chatbots le parecen útiles? [Tareas de traducción]";"Si le parece útil otro uso de chatbots relacionado con el aprendizaje en el contexto universitario puede indicarlo aquí:";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots proporcionan respuestas confiables y precisas a mis preguntas académicas.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots pueden ofrecer explicaciones claras y comprensibles sobre temas complejos.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots me ayudan con mis tareas y proyectos.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots deben ser una parte integral de la experiencia educativa de un/a estudiante.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots pueden ayudar a mejorar las habilidades de estudio y aprendizaje.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [El uso de chatbots en el ámbito universitario es ético.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots manejan correctamente los datos sensibles.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots proporcionan información sesgada.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots tienen un problema de privacidad.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [El uso de chatbots conduce a la dependencia tecnológica.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [Los chatbots no respetan la privacidad de los usuarios.]";"Lea y valore las siguientes afirmaciones sobre chatbots. [El uso de chatbots conduce a una falta de pensamiento crítico.]";"¿Cuál es su campo de estudio/área de trabajo?";"¿Qué edad tiene?";"¿Con qué género se identifica?";"Déjenos aquí cualquier comentario que quiera hacernos llegar sobre esta encuesta."
"Estudiante (de posgrado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), WhatsApp";"Videos pregrabados y materiales de lectura, Videoconferencias en tiempo real, Clases presenciales en el aula";"Importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Lo uso tanto en el conexto universitario como para otras tareas";"Lo conozco, pero no lo he usado";"Lo conozco, pero no lo he usado";"Lo conozco, pero no lo he usado";"No lo conozco";;"A veces";"Me gustaría hacerlo";"Lo he hecho";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"Lo he hecho";"Me gustaría hacerlo";"Lo he hecho";"Lo he hecho";"Me gustaría hacerlo";"Lo he hecho";;"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien en desacuerdo";"Ingenierías de la Comunicación, Computación y Electrónica";22;"Masculino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.)";"Clases presenciales en el aula";"Importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Lo uso tanto en el conexto universitario como para otras tareas";"No lo conozco";"No lo conozco";"No lo conozco";"No lo conozco";;"A veces";"Lo he hecho";"No me parece útil";"Lo he hecho";"Lo he hecho";"No me parece útil";"No me parece útil";"Me gustaría hacerlo";"Lo he hecho";"Lo he hecho";"No me parece útil";"Lo he hecho";;"Estoy en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Estoy en desacuerdo";"Más bien de acuerdo";"Completamente de acuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Completamente de acuerdo";"Filosofía, Filología y Lingüística";19;"Femenino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.)";"Clases presenciales en el aula, Foros de discusión en línea, Correos electrónicos, Mensajes en plataformas de aprendizaje";"Muy importante";"Muy importante";"Importante";"Importante";"Importante";"Importante";"Muy importante";"Muy importante";"Muy importante";"Importante";"Lo uso tanto en el conexto universitario como para otras tareas";"No lo conozco";"Lo conozco, pero no lo he usado";"No lo conozco";"No lo conozco";;"A veces";"Lo he hecho";"Lo he hecho";"Lo he hecho";"Lo he hecho";"No me parece útil";"No me parece útil";"No me parece útil";"Lo he hecho";"Lo he hecho";"Me gustaría hacerlo";"Lo he hecho";;"Más bien de acuerdo";"Más bien de acuerdo";"Completamente de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Completamente de acuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Filosofía, Filología y Lingüística";20;"Masculino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), WhatsApp";"Correos electrónicos, Mensajes en plataformas de aprendizaje, Clases presenciales en el aula";"Importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Importante";"Muy importante";"Importante";"Importante";"Importante";"Lo uso tanto en el conexto universitario como para otras tareas";"Lo conozco, pero no lo he usado";"Lo conozco, pero no lo he usado";"No lo conozco";"No lo conozco";;"A veces";"Lo he hecho";"Lo he hecho";"Lo he hecho";"Lo he hecho";"No me parece útil";"No me parece útil";"No me parece útil";"No me parece útil";"No me parece útil";"No me parece útil";"No me parece útil";;"Más bien en desacuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Más bien en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Filosofía, Filología y Lingüística";20;"Femenino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), WhatsApp";"Videos pregrabados y materiales de lectura, Correos electrónicos, Clases presenciales en el aula, Mensajes en plataformas de aprendizaje";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Lo uso tanto en el conexto universitario como para otras tareas";"Lo conozco, pero no lo he usado";"Lo conozco, pero no lo he usado";"No lo conozco";"No lo conozco";;"A veces";"Me gustaría hacerlo";"Me gustaría hacerlo";"Lo he hecho";"No me parece útil";"No me parece útil";"No me parece útil";"No me parece útil";"No me parece útil";"Me gustaría hacerlo";"No me parece útil";"Lo he hecho";;"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Estoy en desacuerdo";"Más bien de acuerdo";"Más bien en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Completamente de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Filosofía, Filología y Lingüística";20;"Femenino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), WhatsApp";"Clases presenciales en el aula, Tutorías ";"Importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Importante";"Neutral";"Muy importante";"Muy importante";"Muy importante";"Lo uso en el contexto universitario";"No lo conozco";"No lo conozco";"No lo conozco";"No lo conozco";;"Casi nunca";"Lo he hecho";"No me parece útil";"Lo he hecho";"Me gustaría hacerlo";"Me gustaría hacerlo";"No me parece útil";"No me parece útil";"Me gustaría hacerlo";"Me gustaría hacerlo";"No me parece útil";"Lo he hecho";;"Estoy en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Estoy en desacuerdo";"Más bien de acuerdo";"Completamente de acuerdo";"Más bien de acuerdo";"Completamente de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Filosofía, Filología y Lingüística";22;"Masculino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.)";"Correos electrónicos, Videoconferencias en tiempo real, Clases presenciales en el aula";"Importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Importante";"Lo uso tanto en el conexto universitario como para otras tareas";"No lo conozco";"Lo conozco, pero no lo he usado";"No lo conozco";"No lo conozco";;"A veces";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"No me parece útil";"No me parece útil";"No me parece útil";"Me gustaría hacerlo";"Lo he hecho";"No me parece útil";"Lo he hecho";;"Estoy en desacuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien en desacuerdo";"Estoy en desacuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Completamente de acuerdo";"Traducción y Turismo";20;"Femenino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.)";"Clases presenciales en el aula, Correos electrónicos";"Neutral";"Importante";"Importante";"Muy importante";"Muy importante";"Importante";"Muy importante";"Muy importante";"Muy importante";"Muy importante";"Lo uso en el contexto universitario";"No lo conozco";"No lo conozco";"No lo conozco";"No lo conozco";;"A veces";"Lo he hecho";"Me gustaría hacerlo";"Me gustaría hacerlo";"Lo he hecho";"No me parece útil";"No me parece útil";"No me parece útil";"No me parece útil";"Lo he hecho";"No me parece útil";"Lo he hecho";;"Ni estoy de acuerdo ni en desacuerdo";"Más bien en desacuerdo";"Más bien en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien en desacuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Estoy en desacuerdo";"Traducción e interpretación";19;"Femenino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), WhatsApp";"Correos electrónicos, Clases presenciales en el aula";"Importante";"Importante";"Importante";"Muy importante";"Muy importante";"Neutral";"Importante";"Muy importante";"Muy importante";"Importante";"Lo uso tanto en el conexto universitario como para otras tareas";"Lo uso en el contexto universitario";"Lo conozco, pero no lo he usado";"No lo conozco";"No lo conozco";;"Siempre";"Lo he hecho";"Lo he hecho";"Lo he hecho";"Lo he hecho";"Me gustaría hacerlo";"Me gustaría hacerlo";"Lo he hecho";"Lo he hecho";"Lo he hecho";"Me gustaría hacerlo";"Lo he hecho";;"Más bien de acuerdo";"Completamente de acuerdo";"Completamente de acuerdo";"Completamente de acuerdo";"Completamente de acuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Más bien en desacuerdo";"Más bien de acuerdo";"Traducción e interpretación";20;"Femenino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), WhatsApp";"Correos electrónicos, Clases presenciales en el aula, Videoconferencias en tiempo real";"Importante";"Importante";"Importante";"Muy importante";"Importante";"Importante";"Importante";"Importante";"Muy importante";"Importante";"Lo uso tanto en el conexto universitario como para otras tareas";"Lo conozco, pero no lo he usado";"Lo conozco, pero no lo he usado";"No lo conozco";"No lo conozco";;"A veces";"Lo he hecho";"Lo he hecho";"Lo he hecho";"Lo he hecho";"No me parece útil";"No me parece útil";"Me gustaría hacerlo";"Me gustaría hacerlo";"Lo he hecho";"Me gustaría hacerlo";"Lo he hecho";;"Más bien de acuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Más bien en desacuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Más bien en desacuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Traducción e Interpretación";20;"Femenino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), WhatsApp";"Videos pregrabados y materiales de lectura, Clases presenciales en el aula, Correos electrónicos";"Muy importante";"Importante";"Importante";"Muy importante";"Muy importante";"Importante";"Muy importante";"Muy importante";"Muy importante";"Importante";"Lo uso para otras tareas";"Lo uso para otras tareas";"Lo uso para otras tareas";"No lo conozco";"No lo conozco";;"A veces";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"Lo he hecho";"Me gustaría hacerlo";"No me parece útil";"Me gustaría hacerlo";"Me gustaría hacerlo";"Lo he hecho";"No me parece útil";"Lo he hecho";;"Ni estoy de acuerdo ni en desacuerdo";"Completamente de acuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Completamente de acuerdo";"Más bien en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Estoy en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Completamente de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Completamente de acuerdo";"Ingenierías de la Comunicación, Computación y Electrónica";46;"Masculino";
"Estudiante (de posgrado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), WhatsApp";"Clases presenciales en el aula, Mensajes en plataformas de aprendizaje, Correos electrónicos";"Importante";"Muy importante";"Importante";"Muy importante";"Muy importante";"Importante";"Importante";"Neutral";"Muy importante";"Importante";"Lo uso tanto en el conexto universitario como para otras tareas";"Lo conozco, pero no lo he usado";"Lo uso en el contexto universitario";"Lo conozco, pero no lo he usado";"Lo uso en el contexto universitario";;"A veces";"Lo he hecho";"Me gustaría hacerlo";"Me gustaría hacerlo";"Lo he hecho";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"Lo he hecho";"Me gustaría hacerlo";"Me gustaría hacerlo";"Lo he hecho";;"Ni estoy de acuerdo ni en desacuerdo";"Completamente de acuerdo";"Completamente de acuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Completamente de acuerdo";"Completamente de acuerdo";"Más bien de acuerdo";"Completamente de acuerdo";"Más bien de acuerdo";"Ciencias de la Actividad Física y del Deporte";31;"Masculino";
"Docente";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ciencias Sociales y Estudios de Género";57;"Masculino";
"Docente";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ciencias del Comportamiento y de la Educación";58;"Masculino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), WhatsApp";"Chats en tiempo real (mensajería instantánea), Correos electrónicos, Clases presenciales en el aula";"Muy importante";"Muy importante";"Importante";"Muy importante";"Neutral";"Neutral";"Muy importante";"Muy importante";"Muy importante";"Importante";"Lo uso tanto en el conexto universitario como para otras tareas";"Lo uso en el contexto universitario";"Lo uso para otras tareas";"Lo uso tanto en el conexto universitario como para otras tareas";"Lo conozco, pero no lo he usado";"chatgpt";"Casi siempre";"Me gustaría hacerlo";"No me parece útil";"Lo he hecho";"Me gustaría hacerlo";"Lo he hecho";"Lo he hecho";"No me parece útil";"No me parece útil";"Lo he hecho";"No me parece útil";"Me gustaría hacerlo";;"Ni estoy de acuerdo ni en desacuerdo";"Estoy en desacuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Estoy en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Más bien en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien en desacuerdo";"Más bien en desacuerdo";"Filosofía, Filología y Lingüística";20;"Masculino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), Telegram, WhatsApp";"Clases presenciales en el aula, Videoconferencias en tiempo real";"Importante";"Importante";"Muy importante";"Muy importante";"Muy importante";"Importante";"Muy importante";"Muy importante";"Neutral";"Importante";"Lo uso tanto en el conexto universitario como para otras tareas";"Lo uso tanto en el conexto universitario como para otras tareas";"Lo conozco, pero no lo he usado";"No lo conozco";"No lo conozco";;"Casi siempre";"Lo he hecho";"Me gustaría hacerlo";"Me gustaría hacerlo";"Lo he hecho";"Me gustaría hacerlo";"No me parece útil";"Me gustaría hacerlo";"Lo he hecho";"Lo he hecho";"Me gustaría hacerlo";"Lo he hecho";;"Ni estoy de acuerdo ni en desacuerdo";"Completamente de acuerdo";"Completamente de acuerdo";"Completamente de acuerdo";"Completamente de acuerdo";"Completamente de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Estoy en desacuerdo";"Ingenierías de la Comunicación, Computación y Electrónica";22;"Masculino";
"Docente";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";27;"Masculino";
"Estudiante (de posgrado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.)";"Clases presenciales en el aula, Videos pregrabados y materiales de lectura";"Muy importante";"Importante";"Muy importante";"Muy importante";"Muy importante";"Neutral";"Importante";"Muy importante";"Muy importante";"Neutral";"Lo uso tanto en el conexto universitario como para otras tareas";"Lo conozco, pero no lo he usado";"No lo conozco";"No lo conozco";"No lo conozco";;"Casi nunca";"No me parece útil";"No me parece útil";"No me parece útil";"Me gustaría hacerlo";"No me parece útil";"No me parece útil";"Me gustaría hacerlo";"No me parece útil";"No me parece útil";"Me gustaría hacerlo";"No me parece útil";;"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Más bien en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Estoy en desacuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Ingenierías de la Comunicación, Computación y Electrónica";27;"Masculino";
"Docente";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";27;"Masculino";
"Docente";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Ingenierías de la Comunicación, Computación y Electrónica";24;"Masculino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), Telegram";"Clases presenciales en el aula";"Importante";"Importante";"Muy importante";"Muy importante";"Muy importante";"Importante";"Importante";"Importante";"Muy importante";"Neutral";"Lo uso tanto en el conexto universitario como para otras tareas";"Lo uso para otras tareas";"Lo uso para otras tareas";"Lo conozco, pero no lo he usado";"No lo conozco";;"Casi siempre";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"No me parece útil";"No me parece útil";"No me parece útil";"Me gustaría hacerlo";"Me gustaría hacerlo";"Me gustaría hacerlo";"Lo he hecho";;"Más bien en desacuerdo";"Más bien en desacuerdo";"Completamente de acuerdo";"Más bien en desacuerdo";"Más bien en desacuerdo";"Completamente de acuerdo";"Más bien en desacuerdo";"Completamente de acuerdo";"Completamente de acuerdo";"Más bien de acuerdo";"Completamente de acuerdo";"Más bien de acuerdo";"Ingenierías de la Comunicación, Computación y Electrónica";19;"Masculino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), Telegram, WhatsApp";"Videos pregrabados y materiales de lectura, Chats en tiempo real (mensajería instantánea)";"Muy importante";"Importante";"Importante";"Neutral";"Importante";"Neutral";"Muy importante";"Importante";"Muy importante";"Importante";"Lo uso en el contexto universitario";"Lo conozco, pero no lo he usado";"Lo uso en el contexto universitario";"Lo uso en el contexto universitario";"Lo uso en el contexto universitario";"Deepseek";"Casi siempre";"Lo he hecho";"Lo he hecho";"Me gustaría hacerlo";"Lo he hecho";"Lo he hecho";"Lo he hecho";"Lo he hecho";"Lo he hecho";"Lo he hecho";"Me gustaría hacerlo";"Lo he hecho";;"Más bien de acuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Completamente de acuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien en desacuerdo";"Más bien en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Ingenierías de la Comunicación, Computación y Electrónica";19;"Masculino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), Telegram, WhatsApp";"Correos electrónicos, Clases presenciales en el aula";"Neutral";"Importante";"Importante";"Muy importante";"Muy importante";"Neutral";"Importante";"Muy importante";"Importante";"Muy importante";"Lo uso tanto en el conexto universitario como para otras tareas";"Lo uso en el contexto universitario";;;;;"A veces";"Me gustaría hacerlo";"Me gustaría hacerlo";"Lo he hecho";"Lo he hecho";"No me parece útil";"Me gustaría hacerlo";"No me parece útil";"Me gustaría hacerlo";"Lo he hecho";"No me parece útil";"Lo he hecho";;"Más bien de acuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Completamente de acuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Ingenierías de la Comunicación, Computación y Electrónica";20;"Masculino";
"Estudiante (de grado)";"Correo electrónico, Plataforma de gestión del aprendizaje (Prado, Moodle, Ecampus, etc.), Telegram";"Clases presenciales en el aula, Videos pregrabados y materiales de lectura";"Importante";"Importante";"Importante";"Importante";"Importante";"Neutral";"Importante";"Neutral";"Muy importante";"Neutral";"Lo uso en el contexto universitario";"No lo conozco";"No lo conozco";"No lo conozco";"No lo conozco";;"Siempre";"Lo he hecho";"Lo he hecho";"Lo he hecho";"Lo he hecho";"Me gustaría hacerlo";"Lo he hecho";"Me gustaría hacerlo";"No me parece útil";"Lo he hecho";"No me parece útil";"Lo he hecho";;"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Más bien en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Completamente de acuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ni estoy de acuerdo ni en desacuerdo";"Ingenierías de la Comunicación, Computación y Electrónica";20;"Masculino";
